name;phe;emoji
Carne de res, Nueva Zelanda, importada, falda, magra y grasa separable, cruda;782;🌱
Carne de res, de Nueva Zelanda, importada, ojo redondo, magra y grasa separable, cocida, asada lentamente;1147;🌱
Carne de res, de Nueva Zelanda, importada, ojo redondo, magra y grasa separable, cruda;773;🍖
Carne de res, de Nueva Zelanda, importada, pechuga en punta, magra y grasa separable, cocida, estofada;1242;🍖
Carne de res, Nueva Zelanda, importada, variedad de carnes y subproductos, lengua, cruda;691;🌱
Carne de res, de Nueva Zelanda, importada, pechuga al final del ombligo, magra y grasa separable, cruda;615;🌱
Carne de res, de Nueva Zelanda, importada, pechuga al final del ombligo, magra y grasa separable, cocida, estofada;783;🌱
Carne de res, de Nueva Zelanda, importada, pechuga en punta, magra y grasa separable, cruda;78;🌱
Carne de res, de Nueva Zelanda, importada, hoja de ostras, magra y grasa separable, cruda;827;🌱
Carne de res, de Nueva Zelanda, importada, solomillo, solo magra separable, cruda;814;🌱
Carne de res, Nueva Zelanda, importada, variedad de carnes y subproductos, lengua, cocida, hervida;712;🌱
Carne de res, de Nueva Zelanda, importada, lomo, solo magra separable, cruda;824;🌱
Carne de res, Nueva Zelanda, importada, carne de res para manufactura, cocida, hervida;941;🍖
Carne de res, de Nueva Zelanda, importada, centro de la rabadilla, solo magra separable, cocida, frita rápida;1173;🍔
Carne de res, de Nueva Zelanda, importada, solomillo, solo magra separable, cocida, frita rápida;1109;🌱
Carne de res, Nueva Zelanda, importada, variedad de carnes y subproductos, hígado, crudo;797;🌱
Carne de res, Nueva Zelanda, importada, costillas preparadas, crudas;828;🍖
Carne de res, Nueva Zelanda, importada, adentro, cruda;862;🍖
Carne de res, de Nueva Zelanda, importada, tibia trasera, solo magra separable, cocida, estofada;1214;🌱
Carne de res, de Nueva Zelanda, importada, tibia trasera, solo magra separable, cruda;834;🌱
Carne de res, Nueva Zelanda, importada, variedad de carnes y subproductos hígado, cocido, hervido;906;🌱
Carne de res, Nueva Zelanda, importada, variedad de carnes y subproductos, riñón, cruda;61;🍖
Carne de res, de Nueva Zelanda, importada, rollo de cubo, solo magra separable, cruda;769;🍖
Carne de res, de Nueva Zelanda, importada, rollo de cubo, magra separable solamente, cocida, asada rápidamente;117;🌱
Carne de res, de Nueva Zelanda, importada, redonda, solo magra separable, cocida, asada lentamente;1154;🍖
Carne de res, de Nueva Zelanda, importada, ojo redondo, solo magra separable, cruda;783;🌱
Carne de res, Nueva Zelanda, importada, variedad de carnes y subproductos, corazón, crudo;72;🍖
Carne de res, de Nueva Zelanda, importada, pechuga al final del ombligo, solo magra separable, cocida, estofada;1141;🍖
Carne de res, de Nueva Zelanda, importada, hoja bolar, solo magra separable, cruda;859;🍖
Carne de res, de Nueva Zelanda, importada, pechuga al final del ombligo, solo magra separable, cruda;768;🌱
Carne de res, de Nueva Zelanda, importada, hoja bolar, solo magra separable, cocida, asada rápidamente;1303;🌱
Carne de res, filete/asado pequeño de lomo superior, sin hueso, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cruda;846;🌱
Carne de res, lomo pequeño asado, sin hueso, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, asada;1106;🌱
Carne de res, lomo, bistec de lomo superior, sin hueso, con labios, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cocida, a la parrilla;105;🌱
Carne de res, lomo, bistec de lomo superior, sin hueso, con labios, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, a la parrilla;1099;🌱
Carne de res, lomo, bistec de lomo superior, sin hueso, con labios, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, a la parrilla;1025;🌱
Carne de res, lomo, filete de solomillo superior, sin hueso, magro y graso separable, recortado a 1/8 de grasa, selecto, crudo;786;🌱
Carne de res, lomo, filete de solomillo superior, sin hueso, magro y graso separable, recortado a 1/8 de grasa, todos los grados, crudo;798;🌱
Carne de res, lomo pequeño asado, sin hueso, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cocida, asada;1083;🌱
Carne de res, lomo, filete de solomillo superior, sin hueso, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, a la parrilla;1041;🌱
Carne de res, lomo pequeño asado, sin hueso, magra y grasa separables, recortada a 1/8 de grasa, a elección, cocida, asada;1069;🌱
Carne de res, filete ribeye, sin hueso, solo magra separable, recortada a 0 grasa, selecta, cocida, a la parrilla;1305;🌱
Carne de res, filete ribeye, deshuesada, solo magra separable, recortada a 0 grasa, todos los grados, cocida, a la parrilla;1253;🌱
Carne de res, filete ribeye, deshuesado, solo magro separable, recortado a 0 grasa, selecto, crudo;945;🌱
Carne de res, lomo, filete de solomillo superior, sin hueso, magro y graso separable, recortado a 1/8 de grasa, a elección, cocido, a la parrilla;1049;🌱
Carne de res, filete ribeye, sin hueso, solo magra separable, recortada a 0 grasa, elección, cocida, a la parrilla;118;🌱
Carne de res, ribeye petite asado/filete, sin hueso, solo magra separable, recortada a 0 grasa, todos los grados, cruda;987;🌱
Carne de res, lomo, solomillo superior petite asado/filete, deshuesado, solo magro separable, recortado a 0 grasa, selecto, crudo;1087;🌱
Carne de res, ribeye petite asado/filete, sin hueso, solo magra separable, recortada a 0 grasa, selecta, cruda;937;🌱
Carne de res, filete ribeye, deshuesado, solo magro separable, recortado a 0 grasa, selecto, crudo;81;🌱
Carne de res, ribeye petite asado/filete, sin hueso, solo magra separable, recortada a 0 grasa, selecta, cruda;1031;🌱
Carne de res, lomo, filete de solomillo superior, deshuesado, solo magro separable, recortado a 0 grasa, elección, cocido, a la parrilla;1267;🌱
Carne de res, filete de lomo superior, sin hueso, solo magra separable, recortada a 1/8 de grasa, seleccionada, cocida, a la parrilla;1407;🌱
Carne de res, lomo pequeño asado/filete, deshuesado, solo magra separable, recortado a 1/8 de grasa, selecto, crudo;1074;🌱
Carne de res, lomo, filete de solomillo superior, sin hueso, solo magro separable, recortado a 0 grasa, todos los grados, cocido, a la parrilla;1332;🌱
Carne de res, lomo pequeño asado/filete, deshuesado, solo magra separable, recortado a 1/8 de grasa, selecto, crudo;937;🌱
Carne de res, filete de lomo superior, sin hueso, solo magra separable, recortada a 1/8 de grasa, a elección, cocida, a la parrilla;1207;🌱
Yaca, cruda;52;🌱
Uvas, enlatadas, thompson sin semillas, paquete de almíbar pesado, sólidos y líquidos;1;🌱
Salsa de guayaba, cocida;1;🍆
Carne de res, filete de lomo superior, sin hueso, solo magra separable, recortada a 1/8 de grasa, todos los grados, cocida, a la parrilla;1278;🌱
Uvas, tipo americano (piel antideslizante), crudas;13;🌱
Uvas, rojas o verdes (tipo europeo, como Thompson sin semillas), crudas;19;🌱
Uvas, enlatadas, thompson sin semillas, paquete de agua, sólidos y líquidos;1;🌱
Toronja, cruda, rosada y roja, todas las áreas;13;🍇
Pomelo, crudo, blanco, California;53;🌱
Toronja, cruda, blanca, todas las áreas;41;🍇
Pomelo, crudo, rosado y rojo, California y Arizona;3;🌱
Pomelo, crudo, rosado y rojo, Florida;33;🌱
Higos, secos, crudos;76;🌱
Higos, secos, guisados;33;🌱
Cereales, CREMA DE TRIGO, 2 1/2 minutos de tiempo de cocción, seco;565;🍚
Incaparina, mezcla seca (harina de maíz y soya), sin preparar;13;🌽
Cereales listos para comer, RALSTON Corn Flakes;39;🍞
Cereales listos para comer, RALSTON Crispy Hexagons;374;🍚
Cereales listos para comer, MALT-O-MEAL, GOLDEN PUFFS;317;🍞
Frankfurter, ternera, calentado;507;🌭
Salchicha, pavo, fresca, cruda;67;🍗
Salchicha, carne de res, fresca, cocida;752;🍖
Frankfurter, carne, calentado;424;🌭
Bolonia, cerdo y pavo, lite;402;🍖
Bolonia, cerdo, pavo y ternera;474;🍖
Pavo, blanco, asado, corte delicatessen;536;🌱
Pechuga de pollo, rollo, asado al horno;562;🌱
Salami, italiano, cerdo;94;🍖
Swisswurst, cerdo y ternera, con queso suizo, ahumado;56;🌱
Palitos de tocino y carne de res;868;🥓
Salchicha, pollo, ternera, cerdo, sin piel, ahumado;519;🍗
Salchicha, italiana, pavo, ahumada;738;🍖
Salchicha, pavo, caliente, ahumada;597;🌭
Propagación de paté de hígado;617;🍖
Salami, cerdo, ternera, menos sodio;481;🍖
Bratwurst, ternera, cocinada;564;🌱
Salchicha, verano, cerdo y ternera, palitos, con queso cheddar;56;🌭
Salchicha, marca New England, cerdo, ternera;684;🍖
Salchicha de almuerzo, cerdo y ternera;623;🍖
Salami, seco o duro, cerdo, ternera;875;🍖
Salchicha, salchicha ahumada, cerdo;848;🍖
Sándwich para untar, cerdo, ternera;301;🥪
salchicha polaca, cerdo;539;🍖
Salchicha, pavo, bajo en grasa, dorar y servir, cocido;706;🍗
Sándwich de ensalada de aves para untar;455;🌱
Salchicha de cerdo, enlace/empanada, cocida, frita;662;🍖
Salchichas, cerdo y res, frescas, cocidas;478;🍖
Pepperoni, carne de res y cerdo, en rodajas;778;🍕
Pan de pepinillos y pimientos, cerdo;392;🥒
Mortadela, ternera, cerdo;598;🍖
Pechuga de pavo, baja en sal, preenvasada o delicatessen, fiambre;678;🌱
Fiambre, cerdo, enlatado;491;🥓
Sopa de verduras de pavo, enlatada, preparada con igual volumen de agua;47;🌱
Sopa, fideos de pavo, enlatados, preparados con igual volumen de agua;64;🌱
Sopa, crema de pollo, enlatada, preparada con igual volumen de agua;63;🌱
Sopa, queso, enlatada, preparada con igual volumen de agua;113;🌱
Sopa, crema de espárragos, enlatada, preparada con igual volumen de agua;39;🌱
Sopa, tomate, enlatada, preparada con igual volumen de leche baja en grasa (2%);116;🌱
Sopa, crema de champiñones, enlatada, preparada con igual volumen de leche baja en grasa (2 %);107;🌱
Sopa, crema de pollo, enlatada, preparada con igual volumen de leche;14;🌱
Salsa, casera, blanca, espesa;138;🍝
Salsa, lista para servir, pimienta o picante;16;🌶
Salsa, lista para servir, pimienta, TABASCO;4;🌶
Salsa, casera, blanca, mediana;148;🍝
Pavo, pechuga, de ave entera, solo carne, con solución añadida, asado;694;🌱
Pavo, lomo, de ave entera, solo carne, con solución añadida, asado;621;🌱
Pavo, lomo, de ave entera, solo carne, con solución añadida, crudo;621;🌱
Pavo, piezas para venta al por menor, pechuga, solo carne, cocido, asado;1068;🌱
Pavo, piezas de venta al por menor, muslo, solo carne, crudo;746;🌱
Pavo, piezas de venta al por menor, pechuga, solo carne, cruda;845;🌱
Pavo, piezas de venta al por menor, ala, solo carne, crudo;814;🌱
Pavo entero, carne ligera, carne y piel, con solución añadida, crudo;631;🌱
Pavo de carne entera, ligera, carne y piel, con solución añadida, cocido, asado;84;🌱
Pavo, piezas de venta al por menor, pechuga, solo carne, con solución añadida, cruda;791;🌱
Pavo, piezas de venta al por menor, pechuga, solo carne, con solución añadida, cocido, asado;1006;🌱
Pavo, carne oscura entera, solo carne, con solución añadida, cruda;621;🌱
Pavo, carne oscura entera, carne y piel, con solución añadida, cruda;557;🌱
Pavo, carne oscura entera, carne y piel, con solución añadida, cocinada, asada;802;🌱
Pavo, carne oscura, solo carne, con solución añadida, cocido, asado;842;🌱
Pollo, asador, rostizado, barbacoa, solo carne de lomo;793;🌱
Pollo, piel (muslos y contramuslos), con solución añadida, cocido, asado;618;🌱
Pollo, carne oscura, muslo, carne y piel, con solución añadida, cocido, asado;766;🌱
Pollo, piel (muslos y contramuslos), con solución añadida, crudo;338;🌱
Pollo, carne oscura, muslo, carne y piel, con solución añadida, cocido, estofado;845;🌱
Pollo, piel (muslos y contramuslos), con solución añadida, cocido, estofado;373;🌱
Pollo, carne oscura, muslo, solo carne, con solución añadida, cocido, asado;95;🌱
Pollo, carne oscura, muslo, solo carne, con solución añadida, crudo;7;🌱
Pollo, a la parrilla o frito, carne oscura, muslo, carne y piel, cocido, estofado;89;🌱
Pollo, piel (muslos y muslos), cocido, asado;504;🌱
Pavo, molido, 85 % magro, 15 % de grasa, hamburguesas, asado;1013;🌱
Pollo, a la parrilla o frito, carne oscura, muslo, carne y piel, cocido, estofado;811;🌱
Pavo, molido, 85 % magro, 15 % de grasa, se desmorona a la parrilla;98;🌱
Avestruz, lomo superior, cocido;1161;🌱
Pavo, molido, 93 % magro, 7 % de grasa, empanadas, a la parrilla;101;🌱
Pollo, hígado, todas las clases, cocido, frito;1223;🌱
Pavo, molido, 85 % magro, 15 % de grasa, crudo;659;🌱
Avestruz, ostra, cruda;889;🌱
Avestruz, sin punta, cocido;1176;🍗
Avestruz, lomo superior, crudo;894;🍖
Avestruz, abanico, crudo;9;🍗
Avestruz, pierna exterior, cruda;944;🍗
Avestruz, tira exterior, cocida;1178;🍖
Avestruz, tira exterior, crudo;964;🍖
Emu, grupa completa, cruda;651;🍖
Emu, filete de abanico, cocinado, asado;892;🌱
Emu, lomo superior, cocido, asado;829;🌱
Avestruz, molido, cocido, a la parrilla;1079;🍖
Avestruz, molido, crudo;834;🍔
Emu, filete plano, crudo;635;🍖
Gallina de Guinea, solo carne, cruda;819;🍗
Faisán, pechuga, solo carne, cruda;951;🍗
Faisán, crudo, solo carne;92;🍗
Pichón, (paloma), carne y piel, crudos;773;🌱
Faisán, crudo, carne y piel;876;🌱
Emu, filete de abanico, crudo;642;🍖
Pato, salvaje, carne y piel, crudo;723;🌱
Pollo, capones, menudos, cocinado, a fuego lento;1215;🌱
Pato, salvaje, pechuga, solo carne, crudo;832;🌱
Ganso, domesticado, carne y piel, crudo;665;🌱
Pato, domesticado, hígado, crudo;932;🦆
Pollo, capones, menudos, crudo;841;🌱
Cordero, Nueva Zelanda, importado, chuleta de pierna/bistec, con hueso, magra y grasa separables, cocido, frito rápido;956;🌱
Cordero, Nueva Zelanda, importado, paletilla en red, enrollado, deshuesado, magra y grasa separables, cruda;666;🌱
Cordero, Nueva Zelanda, importado, lomo de lomo, magra y grasa separable, cruda;652;🌱
Cordero, Nueva Zelanda, importado, silla de lomo, magra y grasa separable, cocido, asado rápido;832;🌱
Cordero, Nueva Zelanda, importado, chuleta de lomo, magra y grasa separables, cocido, frito rápido;847;🌱
Cordero, Nueva Zelanda, importado, chuletas de cuello, magro separable solamente, crudo;809;🌱
Cordero, Nueva Zelanda, importado, chuleta de lomo, solo magro separable, cocinado, frito rápido;1081;🌱
Cordero, de Nueva Zelanda, importado, paletilla de corte cuadrado, solo magra separable, cocido, asado lento;988;🌱
Cordero, Nueva Zelanda, importado, chuleta de pierna/bistec, con hueso, solo magro separable, cocinado, frito rápido;1036;🌱
Cordero, de Nueva Zelanda, importado, costillar - completamente a la francesa, solo magro separable, crudo;812;🌱
Cordero, Nueva Zelanda, importado, chuletas de paletilla de corte cuadrado, solo magro separable, crudo;812;🌱
Cordero, Nueva Zelanda, importado, pierna trasera, solo magro separable, cocido, estofado;128;🌱
Cordero, Nueva Zelanda, importado, pierna trasera, solo magro separable, crudo;804;🌱
Cordero, Nueva Zelanda, importado, lomo, deshuesado, solo magro separable, cocinado, asado rápido;1142;🌱
Cordero, Nueva Zelanda, importado, lomo, deshuesado, solo magro separable, crudo;847;🌱
Cordero, Nueva Zelanda, importado, chuletas de hombro de corte cuadrado, magro separable solo, cocido, estofado;1223;🍖
