name;phe;emoji
Boeuf, Nouvelle-Zélande, importé, oeil rond, maigre et gras séparable, cuit, rôti lentement;1147;🌱
Bœuf, Nouvelle-Zélande, importé, oeil rond, maigre et gras séparable, cru;773;🍖
Boeuf, Nouvelle-Zélande, importé, bout de pointe de poitrine, maigre et gras séparable, cuit, braisé;1242;🍖
Bœuf, Nouvelle-Zélande, importé, viandes et sous-produits variés, langue, cru;691;🌱
Bœuf, Nouvelle-Zélande, importé, bout de poitrine de poitrine, maigre et gras séparable, cru;615;🌱
Bœuf, Nouvelle-Zélande, importé, bout de poitrine de poitrine, maigre et gras séparable, cuit, braisé;783;🌱
Bœuf, Nouvelle-Zélande, importé, bout de pointe de poitrine, maigre et gras séparable, cru;78;🌱
Bœuf, Nouvelle-Zélande, importé, palette d'huîtres, maigre et gras séparable, cru;827;🌱
Boeuf, Nouvelle-Zélande, importé, contre-filet, maigre séparable seulement, cru;814;🌱
Boeuf, Nouvelle-Zélande, importé, viandes et sous-produits variés, langue, cuit, bouilli;712;🌱
Boeuf, Nouvelle-Zélande, importé, filet mignon, maigre séparable seulement, cru;824;🌱
Bœuf, Nouvelle-Zélande, importé, fabrication de bœuf, cuit, bouilli;941;🍖
Bœuf, Nouvelle-Zélande, importé, centre de croupe, maigre séparable uniquement, cuit, frit rapidement;1173;🍔
Boeuf, Nouvelle-Zélande, importé, contre-filet, maigre séparable seulement, cuit, frit rapidement;1109;🌱
Bœuf, Nouvelle-Zélande, importé, viandes et sous-produits variés, foie, cru;797;🌱
Boeuf, Nouvelle-Zélande, importé, côtes préparées, cru;828;🍖
Boeuf, Nouvelle-Zélande, importé, intérieur, cru;862;🍖
Boeuf, Nouvelle-Zélande, importé, jarret arrière, maigre séparable seulement, cuit, braisé;1214;🌱
Bœuf, Nouvelle-Zélande, importé, jarret arrière, maigre séparable uniquement, cru;834;🌱
Boeuf, Nouvelle-Zélande, importé, viandes variées et foie de sous-produits, cuit, bouilli;906;🌱
Bœuf, Nouvelle-Zélande, importé, viandes et sous-produits variés, rognons, crus;61;🍖
Boeuf, Nouvelle-Zélande, importé, rouleau de cube, maigre séparable seulement, cru;769;🍖
Boeuf, Nouvelle-Zélande, importé, rouleau de cube, maigre séparable seulement, cuit, rôti rapidement;117;🌱
Boeuf, Nouvelle-Zélande, importé, oeil rond, maigre séparable seulement, cuit, rôti lentement;1154;🍖
Boeuf, Nouvelle-Zélande, importé, oeil rond, maigre séparable seulement, cru;783;🌱
Bœuf, Nouvelle-Zélande, importé, viandes et sous-produits variés, cœur, cru;72;🍖
Boeuf, Nouvelle-Zélande, importé, bout de poitrine de poitrine, maigre séparable seulement, cuit, braisé;1141;🍖
Boeuf, Nouvelle-Zélande, importé, lame bolaire, maigre séparable seulement, cru;859;🍖
Boeuf, Nouvelle-Zélande, importé, bout de poitrine de poitrine, maigre séparable seulement, cru;768;🌱
Boeuf, Nouvelle-Zélande, importé, lame bolaire, maigre séparable seulement, cuit, rôti rapidement;1303;🌱
Bœuf, petit rôti/filet de longe supérieure, désossé, maigre et gras séparable, paré à 1/8 de gras, tous grades, cru;846;🌱
Boeuf, rôti de petite longe de dessus, désossé, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, rôti;1106;🌱
Boeuf, longe, bifteck de haut de longe, désossé, avec la lèvre, maigre et gras séparable, paré à 1/8 de gras, tous grades, cuit, grillé;105;🌱
Boeuf, longe, bifteck de longe supérieur, désossé, à lèvres, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, grillé;1099;🌱
Boeuf, longe, bifteck de haut de longe, désossé, à lèvres, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;1025;🌱
Boeuf, longe, bifteck de haut de surlonge, désossé, maigre et gras séparable, paré à 1/8 de gras, au choix, cru;786;🌱
Boeuf, longe, bifteck de haut de surlonge, désossé, maigre et gras séparable, paré à 1/8 de gras, tous grades, cru;798;🌱
Bœuf, rôti de petite longe de haut de gamme, désossé, maigre et gras séparable, paré à 1/8 de gras, tous les grades, cuit, rôti;1083;🌱
Boeuf, longe, bifteck de haut de surlonge, désossé, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, grillé;1041;🌱
Boeuf, petit rôti de longe supérieure, désossé, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, rôti;1069;🌱
Boeuf, filet de faux-filet, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cuit, grillé;1305;🌱
Boeuf, filet de faux-filet, désossé, maigre séparable seulement, paré à 0 gras, tous grades, cuit, grillé;1253;🌱
Boeuf, bifteck de faux-filet, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cru;945;🌱
Boeuf, longe, bifteck de haut de surlonge, désossé, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;1049;🌱
Boeuf, filet de faux-filet, désossé, maigre séparable seulement, paré à 0 gras, au choix, cuit, grillé;118;🌱
Boeuf, petit rôti / filet de faux-filet, désossé, maigre séparable seulement, paré à 0 gras, tous les grades, cru;987;🌱
Boeuf, longe, haut de surlonge petit rôti / filet, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cru;1087;🌱
Boeuf, petit rôti / filet de faux-filet, désossé, maigre séparable seulement, paré à 0 gras, au choix, cru;937;🌱
Boeuf, bifteck de faux-filet, désossé, maigre séparable seulement, paré à 0 gras, au choix, cru;81;🌱
Boeuf, petit rôti / filet de faux-filet, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cru;1031;🌱
Boeuf, longe, haut de surlonge, désossé, maigre séparable seulement, paré à 0 gras, au choix, cuit, grillé;1267;🌱
Boeuf, haut de filet de longe, désossé, maigre séparable seulement, paré à 1/8 de gras, sélectionné, cuit, grillé;1407;🌱
Bœuf, petit rôti/filet de longe supérieure, désossé, maigre séparable seulement, paré à 1/8 de gras, sélectionné, cru;1074;🌱
Boeuf, longe, haut de surlonge, désossé, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, grillé;1332;🌱
Boeuf, petit rôti / filet de longe supérieure, désossé, maigre séparable seulement, paré à 1/8 de gras, au choix, cru;937;🌱
Boeuf, haut de filet de longe, désossé, maigre séparable seulement, paré à 1/8 de gras, au choix, cuit, grillé;1207;🌱
Jacquier, cru;52;🌱
Raisins, en conserve, thompson sans pépins, paquet de sirop lourd, solides et liquides;1;🌱
Sauce goyave, cuite;1;🍆
Boeuf, haut de filet de longe, désossé, maigre séparable seulement, paré à 1/8 de gras, tous les grades, cuit, grillé;1278;🌱
Raisins, type américain (slip skin), cru;13;🌱
Raisins, rouges ou verts (type européen, comme Thompson sans pépins), crus;19;🌱
Raisins, en conserve, sans pépins Thompson, pack d'eau, solides et liquides;1;🌱
Pamplemousse, cru, rose et rouge, toutes régions;13;🍇
Pamplemousse, cru, blanc, Californie;53;🌱
Pamplemousse, cru, blanc, toutes régions;41;🍇
Pamplemousse, cru, rose et rouge, Californie et Arizona;3;🌱
Pamplemousse, cru, rose et rouge, Floride;33;🌱
Figues, séchées, non cuites;76;🌱
Figues, séchées, mijotées;33;🌱
Céréales, CRÈME DE BLÉ, 2 1/2 minutes de cuisson, sec;565;🍚
Incaparina, mélange sec (farines de maïs et de soya), non préparé;13;🌽
Céréales prêtes à consommer, RALSTON Corn Flakes;39;🍞
Céréales prêtes à consommer, RALSTON Crispy Hexagons;374;🍚
Céréales prêtes à consommer, MALT-O-MEAL, GOLDEN PUFFS;317;🍞
Frankfurter, boeuf, chauffé;507;🌭
Saucisse, dinde, fraîche, crue;67;🍗
Saucisse, boeuf, frais, cuit;752;🍖
Francfort, viande, chauffée;424;🌭
Bologne, porc et dinde, léger;402;🍖
Bologne, porc, dinde et boeuf;474;🍖
Dinde, blanc, rôtisserie, coupe charcuterie;536;🌱
Poitrine de poulet, roulée, rôtie au four;562;🌱
Salami, italien, porc;94;🍖
Swisswurst, porc et boeuf, avec fromage suisse, fumé;56;🌱
Bâtonnets de bacon et boeuf;868;🥓
Saucisse, poulet, boeuf, porc, sans peau, fumé;519;🍗
Saucisse, italienne, dinde, fumée;738;🍖
Saucisse, dinde, piquante, fumée;597;🌭
Tartinade de saucisse de foie;617;🍖
Salami, porc, boeuf, moins de sodium;481;🍖
Bratwurst, veau, cuit;564;🌱
Saucisse, été, porc et boeuf, bâtonnets, avec fromage cheddar;56;🌭
Saucisse, marque Nouvelle-angleterre, porc, boeuf;684;🍖
Saucisse déjeuner, porc et boeuf;623;🍖
Salami, sec ou dur, porc, boeuf;875;🍖
Saucisse, saucisson fumé, porc;848;🍖
Tartinade à sandwich, porc, boeuf;301;🥪
saucisse polonaise, porc;539;🍖
Saucisse, dinde, graisse réduite, brunir et servir, cuit;706;🍗
Tartinade à sandwich à la salade de volaille;455;🌱
Saucisse de porc, lien / galette, cuite, poêlée;662;🍖
Saucisse, porc et boeuf, frais, cuit;478;🍖
Pepperoni, bœuf et porc, tranché;778;🍕
Pain aux cornichons et piment, porc;392;🥒
Mortadelle, bœuf, porc;598;🍖
Poitrine de dinde, faible en sel, préemballée ou de charcuterie, pain de viande;678;🌱
Viande froide, porc, en conserve;491;🥓
Soupe, légume de dinde, en conserve, préparée avec un volume égal d'eau;47;🌱
Soupe, nouilles à la dinde, en conserve, préparée avec un volume égal d'eau;64;🌱
Soupe, crème de poulet, en conserve, préparée avec un volume égal d'eau;63;🌱
Soupe, fromage, en conserve, préparé avec un volume égal d'eau;113;🌱
Soupe, crème d'asperges, en conserve, préparée avec de l'eau à volume égal;39;🌱
Soupe, tomate, en conserve, préparée avec un volume égal de lait faible en gras (2 %);116;🌱
Soupe, crème de champignons, en conserve, préparée avec un volume égal de lait faible en gras (2 %);107;🌱
Soupe, crème de poulet, en conserve, préparée avec du lait à volume égal;14;🌱
Sauce, maison, blanche, épaisse;138;🍝
Sauce, prête à servir, poivrée ou piquante;16;🌶
Sauce, prête à servir, poivre, TABASCO;4;🌶
Sauce, maison, blanche, moyenne;148;🍝
Dinde, poitrine, de volaille entière, viande seulement, avec solution ajoutée, rôtie;694;🌱
Dinde, dos, de volaille entière, viande seulement, avec solution ajoutée, rôtie;621;🌱
Dinde, dos, de volaille entière, viande seulement, avec solution ajoutée, crue;621;🌱
Dinde, pièces au détail, poitrine, viande seulement, cuite, rôtie;1068;🌱
Dinde, pièces au détail, cuisse, viande seulement, crue;746;🌱
Dinde, pièces au détail, poitrine, viande seulement, crue;845;🌱
Dinde, pièces au détail, aile, viande seulement, crue;814;🌱
Dinde entière, viande légère, viande et peau, avec solution ajoutée, crue;631;🌱
Dinde entière, viande légère, viande et peau, avec solution ajoutée, cuite, rôtie;84;🌱
Dinde, parties au détail, poitrine, viande seulement, avec solution ajoutée, crue;791;🌱
Dinde, parties au détail, poitrine, viande seulement, avec solution ajoutée, cuite, rôtie;1006;🌱
Dinde, viande brune entière, viande seulement, avec solution ajoutée, crue;621;🌱
Dinde, viande brune entière, viande et peau, avec solution ajoutée, crue;557;🌱
Dinde, viande brune entière, viande et peau, avec solution ajoutée, cuite, rôtie;802;🌱
Dinde, viande brune, viande seulement, avec solution ajoutée, cuite, rôtie;842;🌱
Poulet, poulet, rôtisserie, BBQ, viande de dos seulement;793;🌱
Poulet, peau (pilons et cuisses), avec solution ajoutée, cuit, rôti;618;🌱
Poulet, viande brune, cuisse, viande et peau, avec solution ajoutée, cuit, rôti;766;🌱
Poulet, peau (pilons et cuisses), avec solution ajoutée, cru;338;🌱
Poulet, viande brune, pilon, viande et peau, avec solution ajoutée, cuit, braisé;845;🌱
Poulet, peau (pilons et cuisses), avec solution ajoutée, cuit, braisé;373;🌱
Poulet, viande brune, cuisse, viande uniquement, avec solution ajoutée, cuit, rôti;95;🌱
Poulet, viande brune, pilon, viande uniquement, avec solution ajoutée, cru;7;🌱
Poulet, poulets ou friteuses, viande brune, pilon, viande et peau, cuit, braisé;89;🌱
Poulet, peau (pilons et cuisses), cuit, rôti;504;🌱
Dinde, hachée, 85 % maigre, 15 % gras, galettes, grillée;1013;🌱
Poulet, poulets ou friteuses, viande brune, cuisse, viande et peau, cuit, braisé;811;🌱
Dinde, hachée, 85 % de maigre, 15 % de gras, croustillant poêlé;98;🌱
Autruche, longe supérieure, cuite;1161;🌱
Dinde, hachée, 93 % maigre, 7 % gras, galettes, grillée;101;🌱
Poulet, foie, toutes catégories, cuit, poêlé;1223;🌱
Dinde, moulue, 85 % maigre, 15 % gras, crue;659;🌱
Autruche, huître, crue;889;🌱
Autruche, pointe parée, cuite;1176;🍗
Autruche, longe supérieure, crue;894;🍖
Autruche, éventail, cru;9;🍗
Autruche, patte extérieure, crue;944;🍗
Autruche, bande extérieure, cuite;1178;🍖
Autruche, bande extérieure, brute;964;🍖
Émeu, croupe pleine, cru;651;🍖
Émeu, filet d'éventail, cuit, grillé;892;🌱
Emu, haut de longe, cuit, grillé;829;🌱
Autruche, hachée, cuite, poêlée;1079;🍖
Autruche, moulue, crue;834;🍔
Emu, filet plat, cru;635;🍖
Pintade, viande uniquement, crue;819;🍗
Faisan, poitrine, viande uniquement, cru;951;🍗
Faisan, cru, viande seulement;92;🍗
Squab, (pigeon), viande et peau, cru;773;🌱
Faisan, cru, viande et peau;876;🌱
Emu, filet d'éventail, cru;642;🍖
Canard, sauvage, viande et peau, cru;723;🌱
Poulet, chapons, abats, cuits, mijotés;1215;🌱
Canard, sauvage, poitrine, viande seulement, cru;832;🌱
Oie, domestiquée, viande et peau, crue;665;🌱
Canard, domestiqué, foie, cru;932;🦆
Poulet, chapons, abats, cru;841;🌱
Agneau, Nouvelle-Zélande, importé, côtelette / steak, non désossé, maigre et gras séparable, cuit, frit rapidement;956;🌱
Agneau, Nouvelle-Zélande, importé, épaule en filet, roulé, désossé, maigre et gras séparable, cru;666;🌱
Agneau, Nouvelle-Zélande, importé, selle de longe, maigre et gras séparable, cru;652;🌱
Agneau, Nouvelle-Zélande, importé, selle de longe, maigre et gras séparable, cuit, rôti rapidement;832;🌱
Agneau, Nouvelle-Zélande, importé, côtelette de longe, maigre et gras séparable, cuit, frit rapidement;847;🌱
Agneau, Nouvelle-Zélande, importé, côtelettes de cou, maigre séparable seulement, cru;809;🌱
Agneau, Nouvelle-Zélande, importé, côtelette de longe, maigre séparable seulement, cuit, frit rapidement;1081;🌱
Agneau, Nouvelle-Zélande, importé, épaule carrée, maigre séparable seulement, cuit, rôti lentement;988;🌱
Agneau, Nouvelle-Zélande, importé, côtelette / steak, avec os, maigre séparable uniquement, cuit, frit rapidement;1036;🌱
Agneau, Nouvelle-Zélande, importé, carré - entièrement français, maigre séparable seulement, cru;812;🌱
Agneau, Nouvelle-Zélande, importé, côtelettes d'épaule carrées, maigre séparable seulement, cru;812;🌱
Agneau, Nouvelle-Zélande, importé, jarret arrière, maigre séparable seulement, cuit, braisé;128;🌱
Agneau, Nouvelle-Zélande, importé, jarret arrière, maigre séparable seulement, cru;804;🌱
Agneau, Nouvelle-Zélande, importé, longe, désossé, maigre séparable seulement, cuit, rôti rapidement;1142;🌱
Agneau, Nouvelle-Zélande, importé, longe, désossé, maigre séparable seulement, cru;847;🌱
Agneau, Nouvelle-Zélande, importé, côtelettes d'épaule coupées en carré, maigre séparable seulement, cuit, braisé;1223;🍖
Agneau, Nouvelle-Zélande, importé, ris de veau, cuit, trempé et mijoté;832;🍖
Agneau, Nouvelle-Zélande, importé, cuisse désossée en tunnel, sans jarret, maigre séparable uniquement, cuit, rôti lentement;996;🌱
