name;phe;emoji
Rind, unteres Roastbeef, Tri-Tip-Braten, nur mager trennbar, auf 0 Fett getrimmt, Wahl, roh;836;🌱
Rind, Chuck, Schmorbraten, trennbar nur mager, auf 1/8 Fett getrimmt, selektiert, gegart, geschmort;1367;🌱
Rind, unteres Lendenstück, Tri-Tip-Braten, nur trennbares mageres Fleisch, auf 0 Fett getrimmt, alle Qualitäten, roh;84;🌱
Rind, Rinderbrust, flache Hälfte, nur mager trennbar, auf 1/8 Fett getrimmt, selektiert, gekocht, geschmort;131;🌱
Rind, unteres Roastbeef, Tri-Tip-Braten, nur mager trennbar, auf 0 Fett getrimmt, Wahl, gekocht, gebraten;104;🌱
Rindfleisch, Rippe, kleines Ende (10-12 Rippen), nur mageres Teil, auf 1/8 Fett getrimmt, Wahl, roh;874;🌱
Rind, Roastbeef, Steak, trennbar nur mager, auf 1/8 Fett getrimmt, Wahl, roh;865;🌱
Rindfleisch, Chuck, Schmorbraten, trennbar nur mager, auf 1/8 Fett getrimmt, ausgewählt, roh;879;🌱
Rindfleisch, Rippe, kleines Ende (10-12 Rippen), nur mageres Teil, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;1117;🌱
Rind, Filet, Steak, trennbar nur mager, auf 1/8 Fett getrimmt, Wahl, roh;874;🌱
Rind, Brust, flache Hälfte, trennbar nur mager, auf 1/8 Fett getrimmt, selektiert, roh;847;🌱
Rindfleisch, zusammengesetzt aus getrimmten Einzelhandelsstücken, nur mager trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, roh;914;🌱
Rindfleisch, zusammengesetzt aus getrimmten Einzelhandelsstücken, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;801;🌱
Rindfleisch, zusammengesetzt aus getrimmten Einzelhandelsstücken, nur mager trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht;1189;🌱
Rindfleisch, zusammengesetzt aus getrimmten Einzelhandelsstücken, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;866;🌱
Rind, Hackfleisch, 97 % mageres Fleisch / 3 % Fett, zerbröselt, gegart, in der Pfanne angebraten;1148;🍔
Rind, Hackfleisch, 93 % mageres Fleisch / 7 % Fett, Laib, gekocht, gebacken;1054;🍔
Rind, Hackfleisch, 93 % mageres Fleisch / 7 % Fett, zerbröselt, gegart, in der Pfanne angebraten;1126;🍔
Rind, Hackfleisch, 93 % mageres Fleisch / 7 % Fett, Bratling, gekocht, in der Pfanne gebraten;998;🍔
Rind, Hackfleisch, 93 % mageres Fleisch / 7 % Fett, Bratling, gegart, gebraten;1022;🍔
Rindfleisch, neuseeländisch, importiert, Roastbeef, mager und fett trennbar, gekocht, schnell gebraten;968;🌱
Rindfleisch, neuseeländisch, importiert, Rumpfmitte, mager und fett trennbar, roh;842;🌱
Rindfleisch, neuseeländisch, importiert, Rumpfteil, nur mager trennbar, roh;845;🍖
Rindfleisch, neuseeländisch, importiert, Rumpfmitte, mager und fett trennbar, gekocht, schnell gebraten;1167;🌱
Rindfleisch, neuseeländisch, importiert, flach, mager und fett trennbar, gekocht, geschmort;1239;🌱
Rindfleisch, neuseeländisch, importiert, Flanke, mager und fett trennbar, gekocht, geschmort;1171;🌱
Rindfleisch, Neuseeland, importiert, Flanke, mager und fett trennbar, roh;782;🌱
Rindfleisch, neuseeländisch, importiert, augerund, mager und fett trennbar, gegart, langsam geröstet;1147;🌱
Rindfleisch, neuseeländisch, importiert, augerund, mager und fett trennbar, roh;773;🍖
Rindfleisch, neuseeländisch, importiert, Brisket Point End, trennbar mager und fett, gekocht, geschmort;1242;🍖
Rindfleisch, neuseeländisch, importiert, verschiedene Fleischsorten und Nebenprodukte, Zunge, roh;691;🌱
Rindfleisch, neuseeländisch, importiert, Brisket-Nabelende, trennbar mager und fett, roh;615;🌱
Rindfleisch, neuseeländisch, importiert, Rinderbrust, trennbar mager und fett, gekocht, geschmort;783;🌱
Rindfleisch, neuseeländisch, importiert, Brustspitzenende, trennbar mager und fett, roh;78;🌱
Rindfleisch, neuseeländisch, importiert, Austernklinge, trennbar mager und fett, roh;827;🌱
Rindfleisch, neuseeländisch, importiert, Roastbeef, nur mager trennbar, roh;814;🌱
Rindfleisch, neuseeländisch, importiert, verschiedene Fleischsorten und Nebenprodukte, Zunge, gekocht, gekocht;712;🌱
Rindfleisch, neuseeländisch, importiert, Filet, trennbar nur mager, roh;824;🌱
Rindfleisch, Neuseeland, importiert, Herstellung von Rindfleisch, gekocht, gekocht;941;🍖
Rindfleisch, neuseeländisch, importiert, Rumpfmitte, nur mager trennbar, gekocht, schnell gebraten;1173;🍔
Rindfleisch, neuseeländisch, importiert, Roastbeef, nur mager trennbar, gekocht, schnell gebraten;1109;🌱
Rindfleisch, neuseeländisch, importiert, verschiedene Fleischsorten und Nebenprodukte, Leber, roh;797;🌱
Rindfleisch, Neuseeland, importiert, Rippchen zubereitet, roh;828;🍖
Rindfleisch, Neuseeland, importiert, innen, roh;862;🍖
Rindfleisch, Neuseeland, importiert, Hinterbein, trennbar nur mager, gekocht, geschmort;1214;🌱
Rindfleisch, Neuseeland, importiert, Hinterbein, trennbar nur mager, roh;834;🌱
Rindfleisch, Neuseeland, importiert, verschiedene Fleischsorten und Lebernebenprodukte, gekocht, gekocht;906;🌱
Rindfleisch, neuseeländisch, importiert, verschiedene Fleischsorten und Nebenprodukte, Niere, roh;61;🍖
Rindfleisch, neuseeländisch, importiert, Würfelbrötchen, nur mager trennbar, roh;769;🍖
Rindfleisch, neuseeländisch, importiert, Würfelbrötchen, trennbar, nur mager, gekocht, schnell geröstet;117;🌱
Rindfleisch, Neuseeland, importiert, augerund, nur mager trennbar, gekocht, langsam geröstet;1154;🍖
Rindfleisch, Neuseeland, importiert, augerund, nur mager trennbar, roh;783;🌱
Rindfleisch, neuseeländisch, importiert, verschiedene Fleischsorten und Nebenprodukte, Herz, roh;72;🍖
Rindfleisch, neuseeländisch, importiert, Brisket-Nabelende, trennbar nur mager, gekocht, geschmort;1141;🍖
Rindfleisch, Neuseeland, importiert, Bolar Blade, nur mager trennbar, roh;859;🍖
Rindfleisch, Neuseeland, importiert, Brisket-Nabelende, trennbar, nur mager, roh;768;🌱
Rindfleisch, Neuseeland, importiert, Bolar Blade, trennbar nur mager, gekocht, schnell geröstet;1303;🌱
Rind, kleiner Lendenbraten/Filet, ohne Knochen, mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, roh;846;🌱
Rindfleisch, kleiner Lendenbraten, ohne Knochen, mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, geröstet;1106;🌱
Rind, Lende, Lendensteak, ohne Knochen, Lip-On, mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;105;🌱
Rind, Lende, Lendensteak, ohne Knochen, Lip-On, mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;1099;🌱
Rind, Lende, Lendensteak, ohne Knochen, Lip-on, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;1025;🌱
Rind, Lende, Lendensteak, ohne Knochen, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, roh;786;🌱
Rind, Lende, Lendensteak, ohne Knochen, mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, roh;798;🌱
Rindfleisch, kleiner Lendenbraten, ohne Knochen, mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, geröstet;1083;🌱
Rind, Lende, Lendensteak, ohne Knochen, mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;1041;🌱
Rindfleisch, kleiner Lendenbraten, ohne Knochen, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, geröstet;1069;🌱
Rind, Ribeye-Filet, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, selektiert, gekocht, gegrillt;1305;🌱
Rind, Ribeye-Filet, ohne Knochen, nur trennbares mageres Fleisch, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1253;🌱
Rind, Ribeye Cap Steak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, selektiert, roh;945;🌱
Rind, Lende, Lendensteak, ohne Knochen, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;1049;🌱
Rind, Ribeye-Filet, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, Wahl, gekocht, gegrillt;118;🌱
Rind, Ribeye Petite Roast/Filet, ohne Knochen, nur trennbares mageres Fleisch, auf 0 Fett getrimmt, alle Qualitäten, roh;987;🌱
Rind, Lende, oberes Lendenstück, kleiner Braten/Filet, ohne Knochen, trennbar, nur mager, auf 0 Fett getrimmt, ausgewählt, roh;1087;🌱
Rind, Ribeye Petite Roast/Filet, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, Wahl, roh;937;🌱
Rind, Ribeye Cap Steak, ohne Knochen, nur mager trennbar, auf 0 Fett getrimmt, Wahl, roh;81;🌱
Rind, Ribeye Petite Roast/Filet, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, selektiert, roh;1031;🌱
Rind, Lende, Roastbeef, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, Wahl, gekocht, gegrillt;1267;🌱
Rind, oberes Lendenfilet, ohne Knochen, nur mager trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;1407;🌱
Rind, oberer Lendenbraten/Filet, ohne Knochen, trennbar nur mager, auf 1/8 Fett getrimmt, ausgewählt, roh;1074;🌱
Rind, Lende, Roastbeeffilet, ohne Knochen, nur trennbares mageres Fleisch, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1332;🌱
Rind, oberer Lendenbraten/Filet, ohne Knochen, trennbar nur mager, auf 1/8 Fett getrimmt, Wahl, roh;937;🌱
Rind, oberes Lendenfilet, ohne Knochen, nur mager trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;1207;🌱
Jackfrucht, roh;52;🌱
Trauben, Dosen, Thompson kernlos, schwere Siruppackung, Feststoffe und Flüssigkeiten;1;🌱
Guavensauce, gekocht;1;🍆
Rind, oberes Lendenfilet, ohne Knochen, nur trennbares mageres Fleisch, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1278;🌱
Trauben, amerikanischer Typ (Gleithaut), roh;13;🌱
Trauben, rot oder grün (europäischer Typ, wie Thompson kernlos), roh;19;🌱
Trauben, Dosen, Thompson kernlos, Wasserpackung, Feststoffe und Flüssigkeiten;1;🌱
Grapefruit, roh, rosa und rot, alle Bereiche;13;🍇
Grapefruit, roh, weiß, Kalifornien;53;🌱
Grapefruit, roh, weiß, alle Bereiche;41;🍇
Grapefruit, roh, rosa und rot, Kalifornien und Arizona;3;🌱
Grapefruit, roh, rosa und rot, Florida;33;🌱
Feigen, getrocknet, ungekocht;76;🌱
Feigen, getrocknet, gedünstet;33;🌱
Getreide, WEIZENCREME, 2 1/2 Minuten Kochzeit, trocken;565;🍚
Incaparina, Trockenmischung (Mais- und Sojamehl), unzubereitet;13;🌽
Verzehrfertige Cerealien, RALSTON Corn Flakes;39;🍞
Müsli verzehrfertig, RALSTON Crispy Hexagons;374;🍚
Verzehrfertige Cerealien, MALT-O-MEAL, GOLDEN PUFFS;317;🍞
Frankfurter, Rind, erhitzt;507;🌭
Wurst, Truthahn, frisch, roh;67;🍗
Wurst, Rindfleisch, frisch, gekocht;752;🍖
Frankfurter, Fleisch, erhitzt;424;🌭
Bologna, Schweinefleisch und Truthahn, lite;402;🍖
Bologna, Schweinefleisch, Pute und Rindfleisch;474;🍖
Truthahn, weiß, Drehspieß, Feinschnitt;536;🌱
Hähnchenbrust, Brötchen, im Ofen gebraten;562;🌱
Salami, Italienisch, Schweinefleisch;94;🍖
Schweizerwurst, Schwein und Rind, mit Schweizer Käse, geräuchert;56;🌱
Speck- und Rindfleischstangen;868;🥓
Wurst, Huhn, Rind, Schwein, ohne Haut, geräuchert;519;🍗
Wurst, Italienisch, Truthahn, geräuchert;738;🍖
Wurst, Truthahn, scharf, geräuchert;597;🌭
Leberwurstaufstrich;617;🍖
Salami, Schwein, Rind, weniger Natrium;481;🍖
Bratwurst, Kalb, gekocht;564;🌱
Wurst, Sommer, Schweine- und Rindfleisch, Sticks, mit Cheddar-Käse;56;🌭
Wurst, Marke New England, Schweinefleisch, Rindfleisch;684;🍖
Luncheon Wurst, Schwein und Rind;623;🍖
Salami, trocken oder hart, Schwein, Rind;875;🍖
Wurst, geräucherte Gliederwurst, Schweinefleisch;848;🍖
Brotaufstrich, Schwein, Rind;301;🥪
Polnische Wurst, Schweinefleisch;539;🍖
Wurst, Pute, fettreduziert, anbraten und servieren, gegart;706;🍗
Geflügelsalat-Sandwichaufstrich;455;🌱
Schweinswurst, Link/Patty, gekocht, gebraten;662;🍖
Wurst, Schweine- und Rindfleisch, frisch, gekocht;478;🍖
Peperoni, Rind- und Schweinefleisch, in Scheiben geschnitten;778;🍕
Pickle-Pimiento-Laib, Schweinefleisch;392;🥒
Mortadella, Rind, Schwein;598;🍖
Putenbrust, salzarm, vorverpackt oder Deli, Frühstücksfleisch;678;🌱
Frühstücksfleisch, Schweinefleisch, Konserven;491;🥓
Suppe, Putengemüse, Konserven, zubereitet mit gleicher Menge Wasser;47;🌱
Suppe, Truthahnnudeln, Konserven, zubereitet mit gleicher Menge Wasser;64;🌱
Suppe, Hähnchencreme, Konserven, zubereitet mit gleicher Menge Wasser;63;🌱
Suppe, Käse, Konserven, zubereitet mit gleicher Menge Wasser;113;🌱
Suppe, Spargelcreme, Konserven, zubereitet mit gleicher Menge Wasser;39;🌱
Tomatensuppe, Dosensuppe, zubereitet mit gleicher Menge fettarmer (2 %) Milch;116;🌱
Suppe, Champignoncreme aus der Dose, zubereitet mit gleicher Menge fettarmer (2%) Milch;107;🌱
Suppe, Hühnercreme, Konserven, zubereitet mit gleicher Menge Milch;14;🌱
Sauce, hausgemacht, weiß, dick;138;🍝
Sauce, servierfertig, pfeffern oder scharf;16;🌶
Sauce, servierfertig, Pfeffer, TABASCO;4;🌶
Sauce, hausgemacht, weiß, mittel;148;🍝
Putenbrust, vom ganzen Vogel, nur Fleisch, mit Lösungszusatz, gebraten;694;🌱
Truthahn, Rücken, vom ganzen Vogel, nur Fleisch, mit Lösungszusatz, gebraten;621;🌱
Truthahn, Rücken, vom ganzen Vogel, nur Fleisch, mit Lösungszusatz, roh;621;🌱
Truthahn, Einzelhandelsteile, Brust, nur Fleisch, gekocht, gebraten;1068;🌱
Truthahn, Einzelhandelsteile, Keule, nur Fleisch, roh;746;🌱
Truthahn, Einzelhandelsteile, Brust, nur Fleisch, roh;845;🌱
Truthahn, Einzelhandelsteile, Flügel, nur Fleisch, roh;814;🌱
Pute aus ganzem, hellem Fleisch, Fleisch und Haut, mit Lösungszusatz, roh;631;🌱
Truthahn aus ganzem, hellem Fleisch, Fleisch und Haut, mit Lösungszusatz, gekocht, gebraten;84;🌱
Truthahn, Einzelhandelsteile, Brust, nur Fleisch, mit Lösungszusatz, roh;791;🌱
Truthahn, Einzelhandelsteile, Brust, nur Fleisch, mit Lösungszusatz, gekocht, gebraten;1006;🌱
Truthahn, dunkles Fleisch ganz, nur Fleisch, mit Lösungszusatz, roh;621;🌱
Truthahn, dunkles Fleisch im Ganzen, Fleisch und Haut, mit Lösungszusatz, roh;557;🌱
Truthahn, dunkles Fleisch im Ganzen, Fleisch und Haut, mit Lösungszusatz, gekocht, gebraten;802;🌱
Truthahn, dunkles Fleisch, nur Fleisch, mit Lösungszusatz, gekocht, gebraten;842;🌱
Nur Hähnchen, Brathähnchen, Rotisserie, BBQ, Rückenfleisch;793;🌱
Huhn, Haut (Keulen und Keulen), mit Lösungszusatz, gekocht, gebraten;618;🌱
Huhn, dunkles Fleisch, Keule, Fleisch und Haut, mit Lösungszusatz, gekocht, gebraten;766;🌱
Huhn, Haut (Keulen und Keulen), mit Lösungszusatz, roh;338;🌱
Huhn, dunkles Fleisch, Keule, Fleisch und Haut, mit Lösungszusatz, gegart, geschmort;845;🌱
Hähnchen, Haut (Keulen und Schenkel), mit Lösungszusatz, gegart, geschmort;373;🌱
Huhn, dunkles Fleisch, Keule, nur Fleisch, mit Lösungszusatz, gekocht, gebraten;95;🌱
Huhn, dunkles Fleisch, Unterschenkel, nur Fleisch, mit Lösungszusatz, roh;7;🌱
Hähnchen, Brathähnchen oder Fritteusen, dunkles Fleisch, Unterschenkel, Fleisch und Haut, gekocht, geschmort;89;🌱
Huhn, Haut (Keulen und Schenkel), gekocht, gebraten;504;🌱
Truthahn, gemahlen, 85 % mager, 15 % Fett, Bratlinge, gebraten;1013;🌱
Hähnchen, Brathähnchen oder Fritteusen, dunkles Fleisch, Schenkel, Fleisch und Haut, gekocht, geschmort;811;🌱
Truthahn, gemahlen, 85 % mager, 15 % Fett, in der Pfanne geröstete Streusel;98;🌱
Strauß, obere Lende, gekocht;1161;🌱
Truthahn, gemahlen, 93 % mager, 7 % Fett, Bratlinge, gebraten;101;🌱
Huhn, Leber, alle Klassen, gekocht, gebraten;1223;🌱
Truthahn, gemahlen, 85 % mager, 15 % Fett, roh;659;🌱
Strauß, Auster, roh;889;🌱
Strauß, Spitze getrimmt, gekocht;1176;🍗
Strauß, obere Lende, roh;894;🍖
Strauß, Fächer, roh;9;🍗
Strauß, äußeres Bein, roh;944;🍗
Strauß, Außenstreifen, gegart;1178;🍖
Strauß, Außenstreifen, roh;964;🍖
Emu, voller Hinterteil, roh;651;🍖
Emu, Fächerfilet, gekocht, gebraten;892;🌱
Emu, obere Lende, gekocht, gegrillt;829;🌱
Strauß, gemahlen, gekocht, gebraten;1079;🍖
Strauß, gemahlen, roh;834;🍔
Emu, flaches Filet, roh;635;🍖
Perlhuhn, nur Fleisch, roh;819;🍗
Fasan, Brust, nur Fleisch, roh;951;🍗
Fasan, roh, nur Fleisch;92;🍗
Taube, (Taube), Fleisch und Haut, roh;773;🌱
Fasan, roh, Fleisch und Haut;876;🌱
Emu, Fächerfilet, roh;642;🍖
Ente, Wild, Fleisch und Haut, roh;723;🌱
Huhn, Kapaun, Innereien, gekocht, gekocht;1215;🌱
Ente, Wild, Brust, nur Fleisch, roh;832;🌱
Gans, domestiziert, Fleisch und Haut, roh;665;🌱
Ente, domestiziert, Leber, roh;932;🦆
Huhn, Kapaun, Innereien, roh;841;🌱
Lamm, Neuseeland, importiert, Keulenkotelett/Steak, mit Knochen, mager und fett trennbar, gekocht, schnell gebraten;956;🌱
Lamm, Neuseeland, importiert, Netzschulter, gerollt, ohne Knochen, mager und fett trennbar, roh;666;🌱
Lamm, Neuseeland, importiert, Lendenrücken, mager und fett trennbar, roh;652;🌱
Lamm, Neuseeland, importiert, Lendenrücken, mager und fett trennbar, gekocht, schnell gebraten;832;🌱
Lamm, Neuseeland, importiert, Lendenkotelett, mager und fett trennbar, gekocht, schnell gebraten;847;🌱
Lamm, Neuseeland, importiert, Nackenkoteletts, nur mager trennbar, roh;809;🌱
Lamm, Neuseeland, importiert, Lendenkotelett, trennbar nur mager, gekocht, schnell gebraten;1081;🌱
Lamm, Neuseeland, importiert, quadratisch geschnittene Schulter, nur mager trennbar, gekocht, langsam geröstet;988;🌱
Lamm, Neuseeland, importiert, Keulenkotelett/Steak, mit Knochen, nur mager trennbar, gekocht, schnell gebraten;1036;🌱
Lamm, Neuseeland, importiert, Rack - vollständig französisch, nur mager trennbar, roh;812;🌱
Lamm, Neuseeland, importiert, quadratisch geschnittene Schulterkoteletts, trennbar, nur mager, roh;812;🌱
Lamm, Neuseeland, importiert, Hinterschenkel, trennbar nur mager, gekocht, geschmort;128;🌱
Lamm, Neuseeland, importiert, Hinterschenkel, trennbar nur mager, roh;804;🌱
Lamm, Neuseeland, importiert, Lende, ohne Knochen, trennbar nur mager, gekocht, schnell gebraten;1142;🌱
Lamm, Neuseeland, importiert, Lende, ohne Knochen, trennbar nur mager, roh;847;🌱
Lamm, Neuseeland, importiert, quadratisch geschnittene Schulterkoteletts, trennbar, nur mager, gekocht, geschmort;1223;🍖
Lamm, Neuseeland, importiert, Kalbsbries, gekocht, eingeweicht und gekocht;832;🍖
Lamm, Neuseeland, importiert, Keule ohne Knochen, ohne Knochen, ohne Schenkel, nur mager trennbar, gekocht, langsam geröstet;996;🌱
Lamm, Neuseeland, importiert, Kalbsbries, roh;433;🍖
Lamm, Neuseeland, importiert, Bein mit Tunnelknochen, Höcker ab, Schenkel ab, trennbar, nur mager, roh;824;🌱
Lamm, Neuseeland, importiert, Niere, roh;599;🐑
Lamm, Neuseeland, importiert, Herz, roh;712;🍖
Lamm, Neuseeland, importiert, Klappe, ohne Knochen, trennbar nur mager, roh;856;🌱
Lamm, Neuseeland, importiert, Herz, gekocht, eingeweicht und gekocht;1034;🍖
Lamm, Neuseeland, importiert, Hirn, gekocht, eingeweicht und gebraten;553;🍖
Lamm, Neuseeland, importiert, Hirn, roh;446;🐑
Lamm, Neuseeland, importiert, Lamm, ohne Knochen, trennbar nur mager, gekocht, geschmort;1098;🌱
Lamm, Neuseeland, importiert, Höcker, ohne Knochen, trennbar nur mager, roh;854;🌱
Lamm, Neuseeland, importiert, Niere, gekocht, eingeweicht und gebraten;779;🍖
Wildfleisch, Reh, Filet, trennbar nur mager, gekocht, gebraten;1133;🍖
Wildfleisch, Reh, oben rund, nur mager trennbar, 1 Steak, gekocht, gebraten;1204;🌱
Kalb, Australisch, Haxe, Vorderteil, mit Knochen, trennbar mager und fett, roh;767;🌱
Kalb, Australisch, Haxe, Vorderteil, mit Knochen, trennbar, nur mager, roh;814;🌱
Lamm, Neuseeland, importiert, intermuskuläres Fett, roh;182;🍖
Lamm, Neuseeland, importiert, subkutanes Fett, roh;152;🍖
Wildfleisch, Elch, gemahlen, gekocht, gebraten;975;🍖
Wildfleisch, Elch, rund, trennbar nur mager, gekocht, gebraten;1133;🍖
Wildfleisch, Elch, Filet, trennbar nur mager, gekocht, gebraten;1126;🍖
Wildfleisch, Elch, Lende, trennbar nur mager, gekocht, gebraten;1135;🍖
Wildfleisch, Bison, Rinderfilet, trennbar nur mager, 1 Steak, gekocht, gebraten;1191;🍖
Wildfleisch, Bison, gemahlen, gekocht, gebraten;1009;🍖
Wildfleisch, Bison, gemahlen, roh;793;🍖
Lamm, australisch, importiert, frisch, Schulter, Arm, trennbar nur mager, auf 1/8 Fett getrimmt, roh;808;🍖
